artist_name,artist_url,works,work_urls,category
Jim Shedden,https://ubu.com/film/shedden.html,Michael Snow Up Close,https://ubu.com/film/snow_close.html,Film & Video
Imelda Sheen,https://ubu.com/film/sheen.html,Forbidden Joy (1972),https://ubu.com/film/sheen_forbidden.html,Film & Video
Cindy Sherman,https://ubu.com/film/sherman.html,"Doll Clothes (1975), Bird (1976), Unhappy H2ooker (1976), Office Killer (1997), Tom Donahue & Paul Hasegawa-Overacker - Guest of Cindy Sherman (2008)","https://ubu.com/film/sherman_doll.html, https://ubu.com/film/sherman_bird.html, https://ubu.com/film/sherman_hooker.html, https://ubu.com/film/sherman_office.html, https://ubu.com/film/sherman_guest.html",Film & Video
Stuart Sherman,https://ubu.com/film/sherman_stuart.html,"21 Films (1978-1986), Thirteenth Spectacle (Time)","https://ubu.com/film/sherman-stuart_21.html, https://ubu.com/film/sherman_thirteenth.html",Film & Video
Guy Sherwin,https://ubu.com/film/sherwin.html,,,Film & Video
Kamran Shirdel,https://ubu.com/film/shirdel.html,"Nedamatgah (Women's Prison), Tehran Is the Capital of Iran, Qaleh (The Women's Quarter), The Night It Rained or The Epic of Gorgan Village Boy, Paykan","https://ubu.com/film/shirdel_prison.html, https://ubu.com/film/shirdel_tehran.html, https://ubu.com/film/shirdel_qaleh.html, https://ubu.com/film/shirdel_rain.html, https://ubu.com/film/shirdel_paykan.html",Film & Video
Shirt,https://ubu.com/film/shirt.html,"I Found This Book In That Book (2021), Shirt in UbuWeb Sound","https://ubu.com/film/shirt_book.html, https://ubu.com/sound/shirt.html",Film & Video
Yinka Shonibare,https://ubu.com/film/shonibare.html,Odile and Odette (2005),https://ubu.com/film/shonibare_odile.html,Film & Video
David Shrigley,https://ubu.com/film/shrigley.html,"New Friends (2006), The Flame (2007), Sleep (2008), Conveyer Belt (2009), The Letter (2010), Headless Drummer (2011), Hello There (2012), The Artist (2012), David Shrigleyin UbuWeb Sound","https://ubu.com/film/shrigley_friends.html, https://ubu.com/film/shrigley_flame.html, https://ubu.com/film/shrigley_sleep.html, https://ubu.com/film/shrigley_conveyer.html, https://ubu.com/film/shrigley_letter.html, https://ubu.com/film/shrigley_headless.html, https://ubu.com/film/shrigley_hello.html, https://ubu.com/film/shrigley_artist.html, https://ubu.com/sound/shrigley.html",Film & Video
Roman Signer,https://ubu.com/film/signer.html,Eight Videos (1998-2008),https://ubu.com/film/signer_eight.html,Film & Video
Shahzia Sikander,https://ubu.com/film/sikander.html,The Last Post (2010),https://ubu.com/film/sikander_post.html,Film & Video
Amy Sillman,https://ubu.com/film/sillman.html,The O-G 2,https://ubu.com/film/sillman_og.html,Film & Video
Shelly Silver,https://ubu.com/film/silver.html,"getting in. (1989), Meet the People (1986), Things I Forget to Tell Myself (1989), We (1990), The Houses That Are Left (1991), Former East/Former West (1994)","https://ubu.com/film/silver_getting.html, https://ubu.com/film/silver_meet.html, https://ubu.com/film/silver_things.html, https://ubu.com/film/silver_we.html, https://ubu.com/film/silver_houses.html, https://ubu.com/film/silver_former.html",Film & Video
Laurie Simmons,https://ubu.com/film/simmons.html,"The Music of Regret, Geisha Song","https://ubu.com/film/simmons_regret.html, https://ubu.com/film/simmons_geisha.html",Film & Video
