artist_name,artist_url,works,work_urls,category
R Sikoryak,https://ubu.com/resources/sikoryak.html,"Top Tens, Dara Birnbaum - Technology/Transformation: Wonder Woman (1978-79), ""American Masters"" John Cage: I Have Nothing to Say and I Am Saying It (1990), Mike Smith - Take Off Your Pants Prologue (2005), Marcel Duchamp - Anemic Cinema (1926), Komar and Melamid & Dave Soldier - The Most Unwanted Song [MP3 link], Cindy Sherman - Doll Clothes (1975), The Music of Jean Tinguely, William S. Burroughs Sings, Alive From Off Center - Episode A (First episode, 1 Jul 1985), Yoko Ono - Eye Blink (1966)","https://ubu.com/resources/top_tens.html, https://ubu.com/film/birnbaum_technology.html, https://ubu.com/film/cage_masters.html, https://ubu.com/film/smith-mike_pants-prologue.html, https://ubu.com/film/duchamp_anemic.html, https://ubu.com/media/sound/komar_melamid/KomarMelamid_The-Most-UnwantedSong.mp3, https://ubu.com/film/sherman_doll.html, https://ubu.com/sound/tinguely.html, https://ubu.com/sound/burroughs_sings.html, https://ubu.com/film/alive_a.html, https://ubu.com/film/fluxfilm09_ono.html",UbuWeb Top Tens
Ron Silliman,https://ubu.com/resources/silliman.html,"Top Tens, Frank Film (1973), Frank and Caroline Mouris, The Name (1973), Robert Creeley, Recollections of Grande Apachería (1973), Edward Dorn, Carnival The First Panel: 1967-1970 (1973), Steve McCaffery, Heavy Aspirations (1973), Charles Amirkhanian","https://ubu.com/resources/top_tens.html, https://ubu.com/film/mouris.html, https://ubu.com/media/sound/dial_a_poem_poets/disconnected/Disconnected_11_creeley.mp3, https://ubu.com/media/sound/dial_a_poem_poets/disconnected/Disconnected_28_dorn.mp3, https://ubu.com/papers/mc_carn1.html, https://ubu.com/sound/files/10+2=12_02.Charles_Amirkhanian.mp3",UbuWeb Top Tens
Juliana Spahr,https://ubu.com/resources/spahr.html,"Top Tens, Learn to Say Penis, Germaine Dulac ""La coquille et le clergyman"", Maya Deren ""Ritual in Transfigured"", Carolee Schneeman ""Fuses"", Monique Wittig, Les Guérillères, Caroline Bergvall ""About Face"", Barbara Cole, ""Situation Comedies: Foxy Moron"", Pierre Coulibeuf and Marina Abramoviç ""Balkan Baroque"", Emma Hedditch ""The Making of Her Noise""","https://ubu.com/resources/top_tens.html, https://ubu.com/outsiders/ass/penis.html, https://ubu.com/film/dulac_coquille.html, https://ubu.com/film/deren.html, https://ubu.com/film/schneeman.html, https://ubu.com/ubu/wittig_guer.html, https://ubu.com/sound/bergvall.html, https://ubu.com/ubu/cole_foxy.html, https://ubu.com/film/coulibeuf.html, https://ubu.com/film/her_noise.html",UbuWeb Top Tens
Stephanie Strickland,https://ubu.com/resources/strickland.html,"Top Tens, Maya Deren, ""Divine Horsemen"", ""Concrete!"" Ruth and Marvin Sackner Archive, Yoko Ono, ""Snow Is Falling All the Time"", Dick Higgins, ""Horizons"" [PDF, Ketjak: the Ramayana Monkey Chant, Raphael Rubinstein, ""Gathered, not Made: A Brief History of Appropriative Writing"", Kenneth Goldsmith and Conceptual Poetics, Glossolalia: Speaking in Tongues","https://ubu.com/resources/top_tens.html, https://ubu.com/film/deren.html, https://ubu.com/film/sackner_concrete.html, https://ubu.com/media/sound/aspen/mp3/ono2.mp3, https://ubu.com/ubu/higgins_horizons.html, https://ubu.com/media/sound/ethno/ketjack/mp3/Ketjak-the-Ramayana-Monkey-Chant.mp3, https://ubu.com/papers/rubinstein.html, https://ubu.com/papers/kg_ol.html, https://ubu.com/media/sound/ethno/gloss/mp3/Unknown-Artist_Glossolalia.mp3",UbuWeb Top Tens
Gary Sullivan,https://ubu.com/resources/sullivan.html,"Top Tens, Jaap Blonk's sound files, Drew Gardner's sound files, Kenneth Goldsmith, editor, ""Publishing the Unpublishable"" series, George Kuchar's films (especially ""Corruption of the Damned""), Paper Rad's ""P-Unit Mixtape"", Jerome Rothenberg's Ethnopoetics : Soundings page (especially ""Ca Dao, Vietnamese Folk Poems""), Survival Research Laboratories, ""Virtues of Negative Fascination""","https://ubu.com/resources/top_tens.html, https://ubu.com/sound/blonk.html, https://ubu.com/sound/gardner.html, https://ubu.com/ubu/unpub.html, https://ubu.com/film/kuchar.html, https://ubu.com/film/paperrad_p.html, https://ubu.com/ethno/soundings/vietnam.html, https://ubu.com/film/srl_virtues.html",UbuWeb Top Tens
Syros Film Thing,https://ubu.com/resources/syros.html,"Top Tens, Presque Rien Avec Luc Ferrari (2005), Side A, Side B, Jaap Blonk - Ursonate (Kurt Schwitters) 2003 Version, Robert Ashley - In Sara Mencken, Christ and Beethoveen there were men and women (1972), Eugene Deslaw - Montparnasse (1929), Francis Thompson - NY, NY: A Day in New York (1957), Robert Smithson & Nancy Holt ""East Coast West Coast"" (1969), Bruce Baillie - Castro Street (1966), Standish Lawder - Corridor (1970)","https://ubu.com/resources/top_tens.html, https://ubu.com/film/ferrari_presque.html, https://ubu.com/media/sound/christiansen_henning/Christiansen-Henning_Abschiedssymphonie-01.mp3, https://ubu.com/media/sound/christiansen_henning/Christiansen-Henning_Abschiedssymphonie-02.mp3, https://ubu.com/sound/blonk_ursonate03.html, https://ubu.com/media/sound/ashley_robert/Ashley-Robert_In-Sara-Mencken.mp3, https://ubu.com/film/deslaw_montparnasse.html, https://ubu.com/film/thompson_ny.html, https://ubu.com/film/smithson_east.html, https://ubu.com/film/baillie_castro.html, https://ubu.com/film/lawder_corridor.html",UbuWeb Top Tens
Mika Tajima,https://ubu.com/resources/tajima.html,"Top Tens, C. Spencer Yeh--Solo Violin, Yvonne Rainer--Three Distributions, Agnes Varda--Black Panthers-Huey!, Vito Acconci--Theme Song, Tellus #13--Power Electronics, Liliann Schwartz--Pixellation, Edgard Varese, Iannis Xenakis & Le Corbusier, Rahsaan Roland Kirk and John Cage--Sound?, New Humans","https://ubu.com/resources/top_tens.html, https://ubu.com/media/sound/yeh/Solo_Violin_I-X/Yeh_C_Spencer_Side-A_Solo-Violin-I-X_2006.mp3, https://ubu.com/aspen/aspen8/threeDistributions.html, https://ubu.com/film/varda.html, https://ubu.com/film/acconci_theme.html, https://ubu.com/sound/tellus_13.html, https://ubu.com/film/schwartz-lillian_pixillation.html, https://ubu.com/film/varese.html, https://ubu.com/film/kirk.html, https://ubu.com/sound/new_humans.html",UbuWeb Top Tens
David Toop,https://ubu.com/resources/toop.html,"Top Tens, Henri Michaux: Images du Monde Visionnaire, Yves Klein: Anthropometries of the Blue Period & Fire Paintings, Jacques Lacan: Télévision, Yukio Mishima: Rite of Love and Death, Chris Marker, John Chapman & Frank Simeone: Junkopia, Ethnopoetics: Canntaireachd - Earl of Seaforth's Salute, Ethnopoetics: Slim and Slam - 'African Jive', La Monte Young: Drift Study 31 1 69, Aspen 8, item 5., J.G. Ballard: Shanghai Jim, Group Ongaku: Automatism","https://ubu.com/resources/top_tens.html, https://ubu.com/film/michaux_images.html, https://ubu.com/film/klein.html, https://ubu.com/film/lacan.html, https://ubu.com/film/mishima_rite.html, https://ubu.com/film/marker_junkopia.html, https://ubu.com/ethno/soundings/masters.html, https://ubu.com/media/sound/ethno/gaillard_slim/Gaillard-Slim_Bassology.mp3, https://ubu.com/media/sound/aspen/mp3/drift.mp3, https://ubu.com/film/ballard.html, https://ubu.com/media/sound/group_ongaku/Group-Ongaku_Automatism_1960.mp3",UbuWeb Top Tens
The Outdoor Co-Ed Topless Pulp Fiction Appreciation Society,https://ubu.com/resources/topless.html,"Top Tens, Nam June Paik - ""Topless Cellist"" Charlotte Moorman (1995), Marina Abramoviç - Balkan Erotic Epic (2006), Bruce Conner - Breakaway, Aldo Tambellini, Thomas Tadlock, Allan Kaprow, James Seawright, Otto Piene, Nam June Paik - The Medium is the Medium (1969), Rubén Gallo - Fidget's Body, Jorge Luis Borges - The Mirror Man (1999), George Kuchar - Hold Me While I'm Naked (1966), Jean Genet - Un Chant d'Amour (1950), Arena - Robert Mapplethorpe (1988), Ken Russell - Always on Sunday (1965)","https://ubu.com/resources/top_tens.html, https://ubu.com/film/paik_cellist.html, https://ubu.com/film/abramovic_balkan.html, https://ubu.com/film/conner_breakaway.html, https://ubu.com/film/tambellini_medium.html, https://ubu.com/papers/kg_ol_gallo.html, https://ubu.com/film/borges_mirror.html, https://ubu.com/film/kuchar_naked.html, https://ubu.com/film/genet_chant.html, https://ubu.com/film/mapplethorpe_arena.html, https://ubu.com/film/russell_ken_sunday.html",UbuWeb Top Tens
Mónica de la Torre,https://ubu.com/resources/torre.html,"Top Tens, Henri Chopin ""Definitión des lettres suivantes"", Samuel Beckett ""Not I"", Charles Amirkhanian ""Radii"", bpNichol ""Pome Poem"", Mauricio Kagel ""Hallelujah"", Alvin Lucier ""I Am Sitting In a Room"", Emmett Williams ""The Last French-Fried Potato and Other Poems"", Brion Gysin ""Three Permutations"", María Sabina ""Sacred Mushroom Chant""","https://ubu.com/resources/top_tens.html, https://ubu.com/media/sound/fylkingen_text_sound/Fylkingen-Text-Sound_07_chopin.mp3, https://ubu.com/film/beckett.html, https://ubu.com/media/sound/dial_a_poem_poets/disconnected/Disconnected_39_amir.mp3, https://ubu.com/media/sound/nichol_bp/Nichol-bp_Sound-Poems_02-pome.mp3, https://ubu.com/film/kagel.html, https://ubu.com/media/sound/source/Lucier-Alvin_Sitting.mp3, https://ubu.com/historical/gb/williams_last.pdf, https://ubu.com/media/sound/gysin_brion/Gysin-Brion_3-Permutations.mp3, https://ubu.com/media/sound/ethno/sabina/mp3/Sabina-Maria_From-The-Mushroom-Velada.Mp3",UbuWeb Top Tens
