artist_name,artist_url,works,work_urls,category
Poor.Old.Tired.Horse,https://ubu.com/vp/Poor.Old.Tired.Horse.html,"No. 1 [PDF, 3.4mb], No. 2 [PDF, 4.2mb], No. 3 [PDF, 4.4mb], No. 4 [PDF, 5.6mb], No. 5 [PDF, 5mb], No. 5 Insert [PDF, 795kb], No. 6 [PDF, 4.2mb], No. 7 [PDF, 4.2mb], No. 7 Insert [PDF, 1.3mb], No. 8 [PDF, 5mb], No. 9 [PDF, 4.9mb], No. 9 Insert [PDF, 1mb], No. 10 [PDF, 3.1mb], No. 10 Insert [PDF, 2.2mb], No. 11 [PDF, 6mb], No. 12 [PDF, 10mb], No. 12 Insert [PDF, 1mb], No. 13 [PDF, 6.5mb], No. 13 Insert 1 [PDF, 1.1mb], No. 13 Insert 2 [PDF, 1.4mb], No. 14 [PDF, 7.3mb], No. 15 [PDF, 10mb], No. 16 [PDF, 7.7mb], No. 16 Insert [PDF, 893kb], No. 17 [PDF, 7.8mb], No. 18 [PDF, 7.1mb], No. 19 [PDF, 12.1mb], No. 20 [PDF, 4.3mb], No. 21 [PDF, 6.2mb], No. 22 [PDF, 7mb], No. 23 [PDF, 10.2mb], No. 24 [PDF, 14.2mb], No. 25 [PDF, 6.2mb]","https://ubu.com/media/text/vp/POTH001_poor_old_tired_horse_1.pdf, https://ubu.com/media/text/vp/POTH002_poor_old_tired_horse_2.pdf, https://ubu.com/media/text/vp/POTH003_poor_old_tired_horse_3.pdf, https://ubu.com/media/text/vp/POTH004_poor_old_tired_horse_4.pdf, https://ubu.com/media/text/vp/POTH005_poor_old_tired_horse_5.pdf, https://ubu.com/media/text/vp/POTH006_poor_old_tired_horse_5_insert.pdf, https://ubu.com/media/text/vp/POTH007_poor_old_tired_horse_6.pdf, https://ubu.com/media/text/vp/POTH008_poor_old_tired_horse_7.pdf, https://ubu.com/media/text/vp/POTH009_poor_old_tired_horse_7_insert.pdf, https://ubu.com/media/text/vp/POTH010_poor_old_tired_horse_8.pdf, https://ubu.com/media/text/vp/POTH011_poor_old_tired_horse_9.pdf, https://ubu.com/media/text/vp/POTH012_poor_old_tired_horse_9_insert.pdf, https://ubu.com/media/text/vp/POTH013_poor_old_tired_horse_10.pdf, https://ubu.com/media/text/vp/POTH014_poor_old_tired_horse_10_insert.pdf, https://ubu.com/media/text/vp/POTH015_poor_old_tired_horse_11.pdf, https://ubu.com/media/text/vp/POTH016_poor_old_tired_horse_12.pdf, https://ubu.com/media/text/vp/POTH017_poor_old_tired_horse_12_insert.pdf, https://ubu.com/media/text/vp/POTH018_poor_old_tired_horse_13.pdf, https://ubu.com/media/text/vp/POTH019_poor_old_tired_horse_13_insert_1.pdf, https://ubu.com/media/text/vp/POTH020_poor_old_tired_horse_insert_2.pdf, https://ubu.com/media/text/vp/POTH021_poor_old_tired_horse_14.pdf, https://ubu.com/media/text/vp/POTH022_poor_old_tired_horse_15.pdf, https://ubu.com/media/text/vp/POTH023_poor_old_tired_horse_16.pdf, https://ubu.com/media/text/vp/POTH024_poor_old_tired_horse_16_insert.pdf, https://ubu.com/media/text/vp/POTH025_poor_old_tired_horse_17.pdf, https://ubu.com/media/text/vp/POTH026_poor_old_tired_horse_18.pdf, https://ubu.com/media/text/vp/POTH027_poor_old_tired_horse_19.pdf, https://ubu.com/media/text/vp/POTH028_poor_old_tired_horse_20.pdf, https://ubu.com/media/text/vp/POTH029_poor_old_tired_horse_21.pdf, https://ubu.com/media/text/vp/POTH030_poor_old_tired_horse_22.pdf, https://ubu.com/media/text/vp/POTH031_poor_old_tired_horse_23.pdf, https://ubu.com/media/text/vp/POTH032_poor_old_tired_horse_24.pdf, https://ubu.com/media/text/vp/POTH033_poor_old_tired_horse_25.pdf",Visual Poetry
PostModern Decadence in Canadian Sound and Visual Poetry,https://ubu.com/vp/PostModern_Decadence_in_Canadian_Sound_and_Visual_Poetry.html,"PostModern Decadence in Canadian Sound and Visual Poetry [PDF, 811kb]",https://ubu.com/media/text/vp/009_Betts_Postmodern_Decadence_2010.pdf,Visual Poetry
Carl Fredrick Reutersward,https://ubu.com/vp/Reutersward.html,"Prix Nobel [PDF, 13.8mb]",https://ubu.com/media/text/vp/028_Reutersward_Prix_Nobel_1960.pdf,Visual Poetry
Shane Rhodes,https://ubu.com/vp/Rhodes.html,"Reuse and Recycle: Finding Poetry in Canada [164kb, PDF],",https://ubu.com/media/text/vp/rhodes_reuse_recycle_finding_poetry_in_canada_2012.pdf,Visual Poetry
Cia Rinne,https://ubu.com/vp/Rinne.html,"zaroum [PDF, 5.1mb], notes for soloists [PDF, 201kb]","https://ubu.com/media/text/vp/CR001_rinne_zaroum_2001.pdf, https://ubu.com/media/text/vp/CR002_rinne_notes_for_soloists_2009.pdf",Visual Poetry
Alan Riddell,https://ubu.com/vp/ARiddell.html,"Eclipse [87.4mb, PDF],",https://ubu.com/media/text/vp/riddell_eclipse_1972.pdf,Visual Poetry
John Riddell,https://ubu.com/vp/JRiddell.html,"Pope Leo: El Elope [7.2mb, PDF], untitled [520kmb, PDF], Criss Cross: A Textbook of Modern Composition [212.8mb, PDF], A/Z does it [82.2mb, PDF], E clips E [137.4mb, PDF]","https://ubu.com/media/text/vp/riddell_pope_leo_el_elope_1969.pdf, https://ubu.com/media/text/vp/riddell_untitled_1969.pdf, https://ubu.com/media/text/vp/riddell_criss_cross_1977.pdf, https://ubu.com/media/text/vp/riddell_az_does_it_1988.pdf, https://ubu.com/media/text/vp/riddell_e_clips_e_1989.pdf",Visual Poetry
Luigi Serafini,https://ubu.com/vp/Serafini.html,"Codex Seraphinianus [PDF, 55.4mb]",https://ubu.com/media/text/vp/031_Serafini_Codex_Seraphinianus_1978.pdf,Visual Poetry
Adriano Spatola,https://ubu.com/vp/Spatola.html,,,Visual Poetry
Pete Spence,https://ubu.com/vp/Spence.html,"10 Poems [PDF, 9.4mb], Untitled [PDF, 14.8mb]","https://ubu.com/media/text/vp/019_Spence_10_Poems_1987.pdf, https://ubu.com/media/text/vp/spence_untitled_2002.pdf",Visual Poetry
