artist_name,artist_url,works,work_urls,category
"""Zero Kerning"" -- Craig Dworkin",https://ubu.com/papers/kg_ol_dworkin.html,Open Letter: Kenneth Goldsmith and Conceptual Poetics,https://ubu.com/papers/kg_ol.html,Papers
"""Encyclopedic Novelties: On Kenneth Goldsmith's Tomes"" -- Molly Schwartzberg",https://ubu.com/papers/kg_ol_schwartzberg.html,Open Letter: Kenneth Goldsmith and Conceptual Poetics,https://ubu.com/papers/kg_ol.html,Papers
"""from COLDEST"" -- Bruce Andrews",https://ubu.com/papers/kg_ol_andrews.html,Open Letter: Kenneth Goldsmith and Conceptual Poetics,https://ubu.com/papers/kg_ol.html,Papers
"""KENNY"" -- Geoffrey Young",https://ubu.com/papers/kg_ol_young.html,Open Letter: Kenneth Goldsmith and Conceptual Poetics,https://ubu.com/papers/kg_ol.html,Papers
"""Fidget's Body"" -- Rubén Gallo",https://ubu.com/papers/kg_ol_gallo.html,Open Letter: Kenneth Goldsmith and Conceptual Poetics,https://ubu.com/papers/kg_ol.html,Papers
"""Fidgeting with the scene of the crime"" -- Derek Beaulieu",https://ubu.com/papers/kg_ol_beaulieu.html,Open Letter: Kenneth Goldsmith and Conceptual Poetics,https://ubu.com/papers/kg_ol.html,Papers
"""A Silly Key: Some Notes on Soliloquy by Kenneth Goldsmith"" -- Christian Bök",https://ubu.com/papers/kg_ol_bok.html,Open Letter: Kenneth Goldsmith and Conceptual Poetics,https://ubu.com/papers/kg_ol.html,Papers
"""Sampling the Culture: 4 Notes Toward a Poetics of Plundergraphia and on Kenneth Goldsmith's Day"" -- Jason Christie",https://ubu.com/papers/kg_ol_christie.html,Open Letter: Kenneth Goldsmith and Conceptual Poetics,https://ubu.com/papers/kg_ol.html,Papers
"""Moving Information"": On Kenneth Goldsmith's The Weather"" -- Marjorie Perloff",https://ubu.com/papers/kg_ol_perloff.html,Open Letter: Kenneth Goldsmith and Conceptual Poetics,https://ubu.com/papers/kg_ol.html,Papers
"""Stepping out with Kenneth Goldsmith: A New York interview."" -- Caroline Bergvall",https://ubu.com/papers/kg_ol_bergvall.html,Open Letter: Kenneth Goldsmith and Conceptual Poetics,https://ubu.com/papers/kg_ol.html,Papers
"""W. 3rd St. - W. 26th St."" -- Robert Fitterman",https://ubu.com/papers/kg_ol_fitterman.html,Open Letter: Kenneth Goldsmith and Conceptual Poetics,https://ubu.com/papers/kg_ol.html,Papers
"""Paragraphs on Conceptual Writing"" -- Kenneth Goldsmith",https://ubu.com/papers/kg_ol_goldsmith.html,Open Letter: Kenneth Goldsmith and Conceptual Poetics,https://ubu.com/papers/kg_ol.html,Papers
"""On Kenneth Goldsmith: The Avant-garde at a Standstill"" -- Joshua Schuster",https://ubu.com/papers/kg_ol_schuster.html,Open Letter: Kenneth Goldsmith and Conceptual Poetics,https://ubu.com/papers/kg_ol.html,Papers
"""The Medium Means Nothing"" -- Carl Peters",https://ubu.com/papers/kg_ol_peters.html,Open Letter: Kenneth Goldsmith and Conceptual Poetics,https://ubu.com/papers/kg_ol.html,Papers
"""Un-Visual and Conceptual"" -- Johanna Drucker",https://ubu.com/papers/kg_ol_drucker.html,Open Letter: Kenneth Goldsmith and Conceptual Poetics,https://ubu.com/papers/kg_ol.html,Papers
"""The Unboring Boring and the New Dream of Stone, or, if literature does politics as literature, what kind of gender politics does the current literature of the boring enact?"" -- Christine Wertheim",https://ubu.com/papers/kg_ol_wertheim.html,Open Letter: Kenneth Goldsmith and Conceptual Poetics,https://ubu.com/papers/kg_ol.html,Papers
"""Uncreative is the New Creative: Kenneth Goldsmith Not Typing"" -- Darren Wershler-Henry",https://ubu.com/papers/kg_ol_wershler.html,Open Letter: Kenneth Goldsmith and Conceptual Poetics,https://ubu.com/papers/kg_ol.html,Papers
"Kenneth Goldsmith -- ""From (Command) Line to (Iconic) Constellation""",https://ubu.com/papers/goldsmith_command.html,,,Papers
"Roland Greene -- ""The Concrete Historical""",https://ubu.com/papers/greene.html,"Haraldo de Campos, from: Galáxias ""Circuladô de fulô"", Haroldo de Campos in UbuWeb Historical, Augusto de Campos in UbuWeb Historical, Decio Pignatari in UbuWeb Historical, ""Concrete Poetry: A World View : Brazil"" in UbuWeb Papers, ""The Imperative of Invention..."" Charles A. Perrone, Sérgio Bessa ""Architecture Versus Sound in Concrete Poetry"", ""Speaking About Genre: the Case of Concrete Poetry"" Victoria Pineda, ""From (Command) Line to (Iconic) Constellation"", Kenneth Goldsmith, Easter Wings, Julia's Wild, Epithalamium II","https://ubu.com/ethno/poems/decampos_galaxias.html, https://ubu.com/historical/decampos_h/decampos_h.html, https://ubu.com/historical/decampos_a/decampos_a.html, https://ubu.com/historical/pignatari/pignatari.html, https://ubu.com/papers/solt/brazil.html, https://ubu.com/papers/perrone.html, https://ubu.com/papers/bessa.html, https://ubu.com/papers/pineda.html, https://ubu.com/papers/goldsmith_command.html, https://ubu.com/historical/early/early02.html, https://ubu.com/historical/zukofsky/zukofsky1.html, https://ubu.com/historical/xisto/xisto1.html",Papers
"Roland Greene -- ""Material Poetry Bibliography""",https://ubu.com/papers/greene01.html,,,Papers
"Roland Greene -- ""Interview with Augusto de Campos""",https://ubu.com/papers/greene02.html,"Haraldo de Campos, from: Galáxias ""Circuladô de fulô"", ""Concrete Poetry: A World View : Brazil"" in UbuWeb Papers, ""The Imperative of Invention..."" Charles A. Perrone, ""The Concrete Historical"" Roland Greene, Sérgio Bessa ""Architecture Versus Sound in Concrete Poetry"", ""Speaking About Genre: the Case of Concrete Poetry"" Victoria Pineda, ""From (Command) Line to (Iconic) Constellation"", Kenneth Goldsmith","https://ubu.com/ethno/poems/decampos_galaxias.html, https://ubu.com/papers/solt/brazil.html, https://ubu.com/papers/perrone.html, https://ubu.com/papers/greene.html, https://ubu.com/papers/bessa.html, https://ubu.com/papers/pineda.html, https://ubu.com/papers/goldsmith_command.html",Papers
"Eugen Gomringer -- ""From Line to Constellation""",https://ubu.com/papers/gomringer01.html,,,Papers
"Eugen Gomringer -- ""Concerete Poetry""",https://ubu.com/papers/gomringer02.html,,,Papers
"Eugen Gomringer -- ""Max Bill + Concrete Poetry""",https://ubu.com/papers/gomringer03.html,,,Papers
"Eugen Gomringer -- ""The Poem as Functional Object""",https://ubu.com/papers/gomringer04.html,,,Papers
Terry Wilson - Interview with Brion Gysin,https://ubu.com/papers/gysin_interview.html,,,Papers
John Savage - Brion Gysin Interviewed in Paris,https://ubu.com/papers/gysin_interview_savage.html,,,Papers
Dick Higgins -- A Short History of Pattern Poetry,https://ubu.com/papers/higgins_pattern.html,Dick Higgins' Audio Works on UbuWeb Sound Poetry,https://ubu.com/sound/higgins.html,Papers
Dick Higgins -- Synesthesia and Intersenses: Intermedia,https://ubu.com/papers/higgins_intermedia.html,Dick Higgins' Audio Works on UbuWeb Sound Poetry,https://ubu.com/sound/higgins.html,Papers
"Peter Jaeger -- ""Steve McCaffery's Visual Errata""",https://ubu.com/papers/jaeger.html,"Carnival, errata","https://ubu.com/papers/mc_carn1.html, https://ubu.com/papers/mc_errata1.html",Papers
"Asger Jorn -- ""Pataphysics: A Religion in the Making""",https://ubu.com/papers/jorn_pataphysics.html,,,Papers
"F.T. Marinetti -- ""Geometric Mechanical Splendor + the Numeric Sensibility""",https://ubu.com/papers/marinetti01.html,F.T. Marinetti: Audio Works on UbuWeb Sound Poetry,https://ubu.com/sound/marinetti.html,Papers
"Gil McElroy -- ""Ground States: The Visual Contexts of bpNichol""",https://ubu.com/papers/mcelroy.html,"bpNichol's audio works on UbuWeb Sound Poetry, EyeRhymes: A Multi-Disciplinary International, Pattern Poetry: Guide to an Unknown Literature., From Line to Constellation,, Pilot Plan for Concrete Poetry, https://www.ubu.com/papers/bessa.html, https://www.ubu.com/papers/bessa01.html, https://www.ubu.com/papers/gomringer04.html, https://www.ubu.com/contemp/beckman/beckman_main.html, https://www.ubu.com/papers/chopin.html","https://ubu.com/sound/nichol.html, https://ubu.com/papers/hoffberg.html, https://ubu.com/papers/higgins_pattern.html, https://ubu.com/papers/gomringer01.html, https://ubu.com/papers/noigandres01.html, https://ubu.com/papers/bessa.html, https://ubu.com/papers/bessa01.html, https://ubu.com/papers/gomringer04.html, https://ubu.com/contemp/beckman/beckman_main.html, https://ubu.com/papers/chopin.html",Papers
"Stephen McLaughlin -- ""A Few Dozen Copies of a Bland Pop Album That Will Soon Cease to Exist""",https://ubu.com/papers/mclaughlin_bland.html,,,Papers
"Noigandres Group -- ""Pilot Plan for Concrete Poetry""",https://ubu.com/papers/noigandres01.html,"""Concrete Poetry: A World View : Brazil"" in UbuWeb Papers, ""The Imperative of Invention..."" Charles A. Perrone, ""Interview with Augusto de Campos"" Roland Greene, ""The Concrete Historical"" Roland Greene, Sérgio Bessa ""Architecture Versus Sound in Concrete Poetry"", ""Speaking About Genre: the Case of Concrete Poetry"" Victoria Pineda, ""From (Command) Line to (Iconic) Constellation"", Kenneth Goldsmith","https://ubu.com/papers/solt/brazil.html, https://ubu.com/papers/perrone.html, https://ubu.com/papers/greene02.html, https://ubu.com/papers/greene.html, https://ubu.com/papers/bessa.html, https://ubu.com/papers/pineda.html, https://ubu.com/papers/goldsmith_command.html",Papers
"Object 10: Cyber Poetics -- Kenneth Goldsmith, ed (2001)",https://ubu.com/papers/object.html,"Table of Contents, I. Introduction, II. State of the (E)Art: or, What's Wrong with Internet Poetry?, III. The Piecemeal Bard Is Deconstructed: Notes Toward a Potential Robopoetics, IV. The Sweetest Poison, or the Discovery of L=A=N=G=U=A=G=E Poetry on the Web, V. From (Command) Line to (Iconic) Constellation, VI. Analog Echoes: A Poetics of Digital Audio Editing, VII. How We Became Automatic Poetry Generators: It Was the Best of Times, It Was the Blurst of Times, VIII. Apostrophe: Working Notes, v.3 October 2001, IX. Proverbs of Hell (Dos and Donts) v.2","https://ubu.com/papers/object/toc.pdf, https://ubu.com/papers/object/01_goldsmith.pdf, https://ubu.com/papers/object/02_beaulieu.pdf, https://ubu.com/papers/object/03_bok.pdf, https://ubu.com/papers/object/04_hennessy.pdf, https://ubu.com/papers/object/05_goldsmith.pdf, https://ubu.com/papers/object/06_spinelli.pdf, https://ubu.com/papers/object/07_parrish.pdf, https://ubu.com/papers/object/08_wershler.pdf, https://ubu.com/papers/object/09_stefans.pdf",Papers
[Introduction],https://ubu.com/papers/oei/intro.html,,,Papers
[Christian Bök],https://ubu.com/papers/oei/bok.html,"Christian Bök in UbuWeb Sound, Christian Bök in UbuWeb Contemporary, Christian Bök -- ""The Square Root of -1"" in UbuWeb Papers, Christian Bök -- ""Notes Toward a Potential Robopoetics"" in UbuWeb Papers","https://ubu.com/sound/bok.html, https://ubu.com/contemp/bok/bok.html, https://ubu.com/papers/ol/bok.html, https://ubu.com/papers/object/03_bok.pdf",Papers
[Stgacy Doris],https://ubu.com/papers/oei/doris.html,,,Papers
[Peter Gizzi],https://ubu.com/papers/oei/gizzi.html,,,Papers
[Kenneth Goldsmith],https://ubu.com/papers/oei/goldsmith.html,,,Papers
[Karen Mac Cormack],https://ubu.com/papers/oei/maccormack.html,,,Papers
[Jennifer Moxley],https://ubu.com/papers/oei/moxley.html,,,Papers
[Jena Osman],https://ubu.com/papers/oei/osman.html,,,Papers
[Juliana Spahr],https://ubu.com/papers/oei/spahr.html,,,Papers
[Brian Kim Stefans],https://ubu.com/papers/oei/stefans.html,,,Papers
[Chet Wiener],https://ubu.com/papers/oei/wiener.html,,,Papers
"Marjorie Perloff -- ""A Conversation with Charles Bernstein""",https://ubu.com/papers/mp_cb.html,"Charles Bernstein in UbuWeb Sound, Marjorie Perloff on Haraldo de Campos, Marjorie Perloff on John Cage","https://ubu.com/sound/bernstein.html, https://ubu.com/papers/perloff.html, https://ubu.com/papers/perloff02.html",Papers
